Index,Date,Close,1DayAgo,2DayAgo,3DayAgo,4DayAgo,5DayAgo,6DayAgo,7DayAgo,8DayAgo,9DayAgo,10DayAgo
1004,20141230,207.600006,208.720001,208.440002,207.770004,207.75,207.470001,206.520004,206.779999,201.789993,197.910004,199.509995
1005,20141231,205.539993,207.600006,208.720001,208.440002,207.770004,207.75,207.470001,206.520004,206.779999,201.789993,197.910004
1006,20150102,205.429993,205.539993,207.600006,208.720001,208.440002,207.770004,207.75,207.470001,206.520004,206.779999,201.789993
1007,20150105,201.720001,205.429993,205.539993,207.600006,208.720001,208.440002,207.770004,207.75,207.470001,206.520004,206.779999
1008,20150106,199.820007,201.720001,205.429993,205.539993,207.600006,208.720001,208.440002,207.770004,207.75,207.470001,206.520004
1009,20150107,202.309998,199.820007,201.720001,205.429993,205.539993,207.600006,208.720001,208.440002,207.770004,207.75,207.470001
1010,20150108,205.899994,202.309998,199.820007,201.720001,205.429993,205.539993,207.600006,208.720001,208.440002,207.770004,207.75
1011,20150109,204.25,205.899994,202.309998,199.820007,201.720001,205.429993,205.539993,207.600006,208.720001,208.440002,207.770004
1012,20150112,202.649994,204.25,205.899994,202.309998,199.820007,201.720001,205.429993,205.539993,207.600006,208.720001,208.440002
1013,20150113,202.080002,202.649994,204.25,205.899994,202.309998,199.820007,201.720001,205.429993,205.539993,207.600006,208.720001
1014,20150114,200.860001,202.080002,202.649994,204.25,205.899994,202.309998,199.820007,201.720001,205.429993,205.539993,207.600006
1015,20150115,199.020004,200.860001,202.080002,202.649994,204.25,205.899994,202.309998,199.820007,201.720001,205.429993,205.539993
1016,20150116,201.630005,199.020004,200.860001,202.080002,202.649994,204.25,205.899994,202.309998,199.820007,201.720001,205.429993
1017,20150120,202.059998,201.630005,199.020004,200.860001,202.080002,202.649994,204.25,205.899994,202.309998,199.820007,201.720001
1018,20150121,203.080002,202.059998,201.630005,199.020004,200.860001,202.080002,202.649994,204.25,205.899994,202.309998,199.820007
1019,20150122,206.100006,203.080002,202.059998,201.630005,199.020004,200.860001,202.080002,202.649994,204.25,205.899994,202.309998
1020,20150123,204.970001,206.100006,203.080002,202.059998,201.630005,199.020004,200.860001,202.080002,202.649994,204.25,205.899994
1021,20150126,205.449997,204.970001,206.100006,203.080002,202.059998,201.630005,199.020004,200.860001,202.080002,202.649994,204.25
1022,20150127,202.740005,205.449997,204.970001,206.100006,203.080002,202.059998,201.630005,199.020004,200.860001,202.080002,202.649994
1023,20150128,200.139999,202.740005,205.449997,204.970001,206.100006,203.080002,202.059998,201.630005,199.020004,200.860001,202.080002
1024,20150129,201.990005,200.139999,202.740005,205.449997,204.970001,206.100006,203.080002,202.059998,201.630005,199.020004,200.860001
1025,20150130,199.449997,201.990005,200.139999,202.740005,205.449997,204.970001,206.100006,203.080002,202.059998,201.630005,199.020004
1026,20150202,201.919998,199.449997,201.990005,200.139999,202.740005,205.449997,204.970001,206.100006,203.080002,202.059998,201.630005
1027,20150203,204.839996,201.919998,199.449997,201.990005,200.139999,202.740005,205.449997,204.970001,206.100006,203.080002,202.059998
1028,20150204,204.059998,204.839996,201.919998,199.449997,201.990005,200.139999,202.740005,205.449997,204.970001,206.100006,203.080002
1029,20150205,206.119995,204.059998,204.839996,201.919998,199.449997,201.990005,200.139999,202.740005,205.449997,204.970001,206.100006
1030,20150206,205.550003,206.119995,204.059998,204.839996,201.919998,199.449997,201.990005,200.139999,202.740005,205.449997,204.970001
1031,20150209,204.630005,205.550003,206.119995,204.059998,204.839996,201.919998,199.449997,201.990005,200.139999,202.740005,205.449997
1032,20150210,206.809998,204.630005,205.550003,206.119995,204.059998,204.839996,201.919998,199.449997,201.990005,200.139999,202.740005
1033,20150211,206.929993,206.809998,204.630005,205.550003,206.119995,204.059998,204.839996,201.919998,199.449997,201.990005,200.139999
1034,20150212,208.919998,206.929993,206.809998,204.630005,205.550003,206.119995,204.059998,204.839996,201.919998,199.449997,201.990005
1035,20150213,209.779999,208.919998,206.929993,206.809998,204.630005,205.550003,206.119995,204.059998,204.839996,201.919998,199.449997
1036,20150217,210.110001,209.779999,208.919998,206.929993,206.809998,204.630005,205.550003,206.119995,204.059998,204.839996,201.919998
1037,20150218,210.130005,210.110001,209.779999,208.919998,206.929993,206.809998,204.630005,205.550003,206.119995,204.059998,204.839996
1038,20150219,209.979996,210.130005,210.110001,209.779999,208.919998,206.929993,206.809998,204.630005,205.550003,206.119995,204.059998
1039,20150220,211.240005,209.979996,210.130005,210.110001,209.779999,208.919998,206.929993,206.809998,204.630005,205.550003,206.119995
1040,20150223,211.210007,211.240005,209.979996,210.130005,210.110001,209.779999,208.919998,206.929993,206.809998,204.630005,205.550003
1041,20150224,211.809998,211.210007,211.240005,209.979996,210.130005,210.110001,209.779999,208.919998,206.929993,206.809998,204.630005
1042,20150225,211.630005,211.809998,211.210007,211.240005,209.979996,210.130005,210.110001,209.779999,208.919998,206.929993,206.809998
1043,20150226,211.380005,211.630005,211.809998,211.210007,211.240005,209.979996,210.130005,210.110001,209.779999,208.919998,206.929993
1044,20150227,210.660004,211.380005,211.630005,211.809998,211.210007,211.240005,209.979996,210.130005,210.110001,209.779999,208.919998
1045,20150302,211.990005,210.660004,211.380005,211.630005,211.809998,211.210007,211.240005,209.979996,210.130005,210.110001,209.779999
1046,20150303,211.119995,211.990005,210.660004,211.380005,211.630005,211.809998,211.210007,211.240005,209.979996,210.130005,210.110001
1047,20150304,210.229996,211.119995,211.990005,210.660004,211.380005,211.630005,211.809998,211.210007,211.240005,209.979996,210.130005
1048,20150305,210.460007,210.229996,211.119995,211.990005,210.660004,211.380005,211.630005,211.809998,211.210007,211.240005,209.979996
1049,20150306,207.5,210.460007,210.229996,211.119995,211.990005,210.660004,211.380005,211.630005,211.809998,211.210007,211.240005
1050,20150309,208.360001,207.5,210.460007,210.229996,211.119995,211.990005,210.660004,211.380005,211.630005,211.809998,211.210007
1051,20150310,204.979996,208.360001,207.5,210.460007,210.229996,211.119995,211.990005,210.660004,211.380005,211.630005,211.809998
1052,20150311,204.5,204.979996,208.360001,207.5,210.460007,210.229996,211.119995,211.990005,210.660004,211.380005,211.630005
1053,20150312,207.100006,204.5,204.979996,208.360001,207.5,210.460007,210.229996,211.119995,211.990005,210.660004,211.380005
1054,20150313,205.830002,207.100006,204.5,204.979996,208.360001,207.5,210.460007,210.229996,211.119995,211.990005,210.660004
1055,20150316,208.580002,205.830002,207.100006,204.5,204.979996,208.360001,207.5,210.460007,210.229996,211.119995,211.990005
1056,20150317,207.960007,208.580002,205.830002,207.100006,204.5,204.979996,208.360001,207.5,210.460007,210.229996,211.119995
1057,20150318,210.460007,207.960007,208.580002,205.830002,207.100006,204.5,204.979996,208.360001,207.5,210.460007,210.229996
1058,20150319,209.5,210.460007,207.960007,208.580002,205.830002,207.100006,204.5,204.979996,208.360001,207.5,210.460007
1059,20150320,210.410004,209.5,210.460007,207.960007,208.580002,205.830002,207.100006,204.5,204.979996,208.360001,207.5
1060,20150323,210,210.410004,209.5,210.460007,207.960007,208.580002,205.830002,207.100006,204.5,204.979996,208.360001
1061,20150324,208.820007,210,210.410004,209.5,210.460007,207.960007,208.580002,205.830002,207.100006,204.5,204.979996
1062,20150325,205.759995,208.820007,210,210.410004,209.5,210.460007,207.960007,208.580002,205.830002,207.100006,204.5
1063,20150326,205.270004,205.759995,208.820007,210,210.410004,209.5,210.460007,207.960007,208.580002,205.830002,207.100006
1064,20150327,205.740005,205.270004,205.759995,208.820007,210,210.410004,209.5,210.460007,207.960007,208.580002,205.830002
1065,20150330,208.25,205.740005,205.270004,205.759995,208.820007,210,210.410004,209.5,210.460007,207.960007,208.580002
1066,20150331,206.429993,208.25,205.740005,205.270004,205.759995,208.820007,210,210.410004,209.5,210.460007,207.960007
1067,20150401,205.699997,206.429993,208.25,205.740005,205.270004,205.759995,208.820007,210,210.410004,209.5,210.460007
1068,20150402,206.440002,205.699997,206.429993,208.25,205.740005,205.270004,205.759995,208.820007,210,210.410004,209.5
1069,20150406,207.830002,206.440002,205.699997,206.429993,208.25,205.740005,205.270004,205.759995,208.820007,210,210.410004
1070,20150407,207.279999,207.830002,206.440002,205.699997,206.429993,208.25,205.740005,205.270004,205.759995,208.820007,210
1071,20150408,207.979996,207.279999,207.830002,206.440002,205.699997,206.429993,208.25,205.740005,205.270004,205.759995,208.820007
1072,20150409,208.899994,207.979996,207.279999,207.830002,206.440002,205.699997,206.429993,208.25,205.740005,205.270004,205.759995
1073,20150410,210.039993,208.899994,207.979996,207.279999,207.830002,206.440002,205.699997,206.429993,208.25,205.740005,205.270004
1074,20150413,209.089996,210.039993,208.899994,207.979996,207.279999,207.830002,206.440002,205.699997,206.429993,208.25,205.740005
1075,20150414,209.490005,209.089996,210.039993,208.899994,207.979996,207.279999,207.830002,206.440002,205.699997,206.429993,208.25
1076,20150415,210.429993,209.490005,209.089996,210.039993,208.899994,207.979996,207.279999,207.830002,206.440002,205.699997,206.429993
1077,20150416,210.369995,210.429993,209.490005,209.089996,210.039993,208.899994,207.979996,207.279999,207.830002,206.440002,205.699997
1078,20150417,207.949997,210.369995,210.429993,209.490005,209.089996,210.039993,208.899994,207.979996,207.279999,207.830002,206.440002
1079,20150420,209.850006,207.949997,210.369995,210.429993,209.490005,209.089996,210.039993,208.899994,207.979996,207.279999,207.830002
1080,20150421,209.600006,209.850006,207.949997,210.369995,210.429993,209.490005,209.089996,210.039993,208.899994,207.979996,207.279999
1081,20150422,210.630005,209.600006,209.850006,207.949997,210.369995,210.429993,209.490005,209.089996,210.039993,208.899994,207.979996
1082,20150423,211.160004,210.630005,209.600006,209.850006,207.949997,210.369995,210.429993,209.490005,209.089996,210.039993,208.899994
1083,20150424,211.649994,211.160004,210.630005,209.600006,209.850006,207.949997,210.369995,210.429993,209.490005,209.089996,210.039993
1084,20150427,210.770004,211.649994,211.160004,210.630005,209.600006,209.850006,207.949997,210.369995,210.429993,209.490005,209.089996
1085,20150428,211.440002,210.770004,211.649994,211.160004,210.630005,209.600006,209.850006,207.949997,210.369995,210.429993,209.490005
1086,20150429,210.570007,211.440002,210.770004,211.649994,211.160004,210.630005,209.600006,209.850006,207.949997,210.369995,210.429993
1087,20150430,208.460007,210.570007,211.440002,210.770004,211.649994,211.160004,210.630005,209.600006,209.850006,207.949997,210.369995
1088,20150501,210.720001,208.460007,210.570007,211.440002,210.770004,211.649994,211.160004,210.630005,209.600006,209.850006,207.949997
1089,20150504,211.320007,210.720001,208.460007,210.570007,211.440002,210.770004,211.649994,211.160004,210.630005,209.600006,209.850006
1090,20150505,208.899994,211.320007,210.720001,208.460007,210.570007,211.440002,210.770004,211.649994,211.160004,210.630005,209.600006
1091,20150506,208.039993,208.899994,211.320007,210.720001,208.460007,210.570007,211.440002,210.770004,211.649994,211.160004,210.630005
1092,20150507,208.869995,208.039993,208.899994,211.320007,210.720001,208.460007,210.570007,211.440002,210.770004,211.649994,211.160004
1093,20150508,211.619995,208.869995,208.039993,208.899994,211.320007,210.720001,208.460007,210.570007,211.440002,210.770004,211.649994
1094,20150511,210.610001,211.619995,208.869995,208.039993,208.899994,211.320007,210.720001,208.460007,210.570007,211.440002,210.770004
1095,20150512,209.979996,210.610001,211.619995,208.869995,208.039993,208.899994,211.320007,210.720001,208.460007,210.570007,211.440002
1096,20150513,210.020004,209.979996,210.610001,211.619995,208.869995,208.039993,208.899994,211.320007,210.720001,208.460007,210.570007
1097,20150514,212.210007,210.020004,209.979996,210.610001,211.619995,208.869995,208.039993,208.899994,211.320007,210.720001,208.460007
1098,20150515,212.440002,212.210007,210.020004,209.979996,210.610001,211.619995,208.869995,208.039993,208.899994,211.320007,210.720001
1099,20150518,213.100006,212.440002,212.210007,210.020004,209.979996,210.610001,211.619995,208.869995,208.039993,208.899994,211.320007
1100,20150519,213.029999,213.100006,212.440002,212.210007,210.020004,209.979996,210.610001,211.619995,208.869995,208.039993,208.899994
1101,20150520,212.880005,213.029999,213.100006,212.440002,212.210007,210.020004,209.979996,210.610001,211.619995,208.869995,208.039993
1102,20150521,213.5,212.880005,213.029999,213.100006,212.440002,212.210007,210.020004,209.979996,210.610001,211.619995,208.869995
1103,20150522,212.990005,213.5,212.880005,213.029999,213.100006,212.440002,212.210007,210.020004,209.979996,210.610001,211.619995
1104,20150526,210.699997,212.990005,213.5,212.880005,213.029999,213.100006,212.440002,212.210007,210.020004,209.979996,210.610001
1105,20150527,212.699997,210.699997,212.990005,213.5,212.880005,213.029999,213.100006,212.440002,212.210007,210.020004,209.979996
1106,20150528,212.460007,212.699997,210.699997,212.990005,213.5,212.880005,213.029999,213.100006,212.440002,212.210007,210.020004
1107,20150529,211.139999,212.460007,212.699997,210.699997,212.990005,213.5,212.880005,213.029999,213.100006,212.440002,212.210007
1108,20150601,211.570007,211.139999,212.460007,212.699997,210.699997,212.990005,213.5,212.880005,213.029999,213.100006,212.440002
1109,20150602,211.360001,211.570007,211.139999,212.460007,212.699997,210.699997,212.990005,213.5,212.880005,213.029999,213.100006
1110,20150603,211.919998,211.360001,211.570007,211.139999,212.460007,212.699997,210.699997,212.990005,213.5,212.880005,213.029999
1111,20150604,210.130005,211.919998,211.360001,211.570007,211.139999,212.460007,212.699997,210.699997,212.990005,213.5,212.880005
1112,20150605,209.770004,210.130005,211.919998,211.360001,211.570007,211.139999,212.460007,212.699997,210.699997,212.990005,213.5
1113,20150608,208.479996,209.770004,210.130005,211.919998,211.360001,211.570007,211.139999,212.460007,212.699997,210.699997,212.990005
1114,20150609,208.449997,208.479996,209.770004,210.130005,211.919998,211.360001,211.570007,211.139999,212.460007,212.699997,210.699997
1115,20150610,210.949997,208.449997,208.479996,209.770004,210.130005,211.919998,211.360001,211.570007,211.139999,212.460007,212.699997
1116,20150611,211.630005,210.949997,208.449997,208.479996,209.770004,210.130005,211.919998,211.360001,211.570007,211.139999,212.460007
1117,20150612,210.009995,211.630005,210.949997,208.449997,208.479996,209.770004,210.130005,211.919998,211.360001,211.570007,211.139999
1118,20150615,209.110001,210.009995,211.630005,210.949997,208.449997,208.479996,209.770004,210.130005,211.919998,211.360001,211.570007
1119,20150616,210.25,209.110001,210.009995,211.630005,210.949997,208.449997,208.479996,209.770004,210.130005,211.919998,211.360001
1120,20150617,210.589996,210.25,209.110001,210.009995,211.630005,210.949997,208.449997,208.479996,209.770004,210.130005,211.919998
1121,20150618,212.779999,210.589996,210.25,209.110001,210.009995,211.630005,210.949997,208.449997,208.479996,209.770004,210.130005
1122,20150619,210.809998,212.779999,210.589996,210.25,209.110001,210.009995,211.630005,210.949997,208.449997,208.479996,209.770004
1123,20150622,211.889999,210.809998,212.779999,210.589996,210.25,209.110001,210.009995,211.630005,210.949997,208.449997,208.479996
1124,20150623,212.039993,211.889999,210.809998,212.779999,210.589996,210.25,209.110001,210.009995,211.630005,210.949997,208.449997
1125,20150624,210.5,212.039993,211.889999,210.809998,212.779999,210.589996,210.25,209.110001,210.009995,211.630005,210.949997
1126,20150625,209.860001,210.5,212.039993,211.889999,210.809998,212.779999,210.589996,210.25,209.110001,210.009995,211.630005
1127,20150626,209.820007,209.860001,210.5,212.039993,211.889999,210.809998,212.779999,210.589996,210.25,209.110001,210.009995
1128,20150629,205.419998,209.820007,209.860001,210.5,212.039993,211.889999,210.809998,212.779999,210.589996,210.25,209.110001
1129,20150630,205.850006,205.419998,209.820007,209.860001,210.5,212.039993,211.889999,210.809998,212.779999,210.589996,210.25
1130,20150701,207.5,205.850006,205.419998,209.820007,209.860001,210.5,212.039993,211.889999,210.809998,212.779999,210.589996
1131,20150702,207.309998,207.5,205.850006,205.419998,209.820007,209.860001,210.5,212.039993,211.889999,210.809998,212.779999
1132,20150706,206.720001,207.309998,207.5,205.850006,205.419998,209.820007,209.860001,210.5,212.039993,211.889999,210.809998
1133,20150707,208.020004,206.720001,207.309998,207.5,205.850006,205.419998,209.820007,209.860001,210.5,212.039993,211.889999
1134,20150708,204.529999,208.020004,206.720001,207.309998,207.5,205.850006,205.419998,209.820007,209.860001,210.5,212.039993
1135,20150709,204.899994,204.529999,208.020004,206.720001,207.309998,207.5,205.850006,205.419998,209.820007,209.860001,210.5
1136,20150710,207.479996,204.899994,204.529999,208.020004,206.720001,207.309998,207.5,205.850006,205.419998,209.820007,209.860001
1137,20150713,209.770004,207.479996,204.899994,204.529999,208.020004,206.720001,207.309998,207.5,205.850006,205.419998,209.820007
1138,20150714,210.679993,209.770004,207.479996,204.899994,204.529999,208.020004,206.720001,207.309998,207.5,205.850006,205.419998
1139,20150715,210.610001,210.679993,209.770004,207.479996,204.899994,204.529999,208.020004,206.720001,207.309998,207.5,205.850006
1140,20150716,212.300003,210.610001,210.679993,209.770004,207.479996,204.899994,204.529999,208.020004,206.720001,207.309998,207.5
1141,20150717,212.479996,212.300003,210.610001,210.679993,209.770004,207.479996,204.899994,204.529999,208.020004,206.720001,207.309998
1142,20150720,212.589996,212.479996,212.300003,210.610001,210.679993,209.770004,207.479996,204.899994,204.529999,208.020004,206.720001
1143,20150721,211.75,212.589996,212.479996,212.300003,210.610001,210.679993,209.770004,207.479996,204.899994,204.529999,208.020004
1144,20150722,211.369995,211.75,212.589996,212.479996,212.300003,210.610001,210.679993,209.770004,207.479996,204.899994,204.529999
1145,20150723,210.179993,211.369995,211.75,212.589996,212.479996,212.300003,210.610001,210.679993,209.770004,207.479996,204.899994
1146,20150724,208,210.179993,211.369995,211.75,212.589996,212.479996,212.300003,210.610001,210.679993,209.770004,207.479996
1147,20150727,206.789993,208,210.179993,211.369995,211.75,212.589996,212.479996,212.300003,210.610001,210.679993,209.770004
1148,20150728,209.330002,206.789993,208,210.179993,211.369995,211.75,212.589996,212.479996,212.300003,210.610001,210.679993
1149,20150729,210.770004,209.330002,206.789993,208,210.179993,211.369995,211.75,212.589996,212.479996,212.300003,210.610001
1150,20150730,210.820007,210.770004,209.330002,206.789993,208,210.179993,211.369995,211.75,212.589996,212.479996,212.300003
1151,20150731,210.5,210.820007,210.770004,209.330002,206.789993,208,210.179993,211.369995,211.75,212.589996,212.479996
1152,20150803,209.789993,210.5,210.820007,210.770004,209.330002,206.789993,208,210.179993,211.369995,211.75,212.589996
1153,20150804,209.380005,209.789993,210.5,210.820007,210.770004,209.330002,206.789993,208,210.179993,211.369995,211.75
1154,20150805,210.070007,209.380005,209.789993,210.5,210.820007,210.770004,209.330002,206.789993,208,210.179993,211.369995
1155,20150806,208.350006,210.070007,209.380005,209.789993,210.5,210.820007,210.770004,209.330002,206.789993,208,210.179993
1156,20150807,207.949997,208.350006,210.070007,209.380005,209.789993,210.5,210.820007,210.770004,209.330002,206.789993,208
1157,20150810,210.570007,207.949997,208.350006,210.070007,209.380005,209.789993,210.5,210.820007,210.770004,209.330002,206.789993
1158,20150811,208.669998,210.570007,207.949997,208.350006,210.070007,209.380005,209.789993,210.5,210.820007,210.770004,209.330002
1159,20150812,208.919998,208.669998,210.570007,207.949997,208.350006,210.070007,209.380005,209.789993,210.5,210.820007,210.770004
1160,20150813,208.660004,208.919998,208.669998,210.570007,207.949997,208.350006,210.070007,209.380005,209.789993,210.5,210.820007
1161,20150814,209.419998,208.660004,208.919998,208.669998,210.570007,207.949997,208.350006,210.070007,209.380005,209.789993,210.5
1162,20150817,210.589996,209.419998,208.660004,208.919998,208.669998,210.570007,207.949997,208.350006,210.070007,209.380005,209.789993
1163,20150818,209.979996,210.589996,209.419998,208.660004,208.919998,208.669998,210.570007,207.949997,208.350006,210.070007,209.380005
1164,20150819,208.320007,209.979996,210.589996,209.419998,208.660004,208.919998,208.669998,210.570007,207.949997,208.350006,210.070007
1165,20150820,203.970001,208.320007,209.979996,210.589996,209.419998,208.660004,208.919998,208.669998,210.570007,207.949997,208.350006
1166,20150821,197.830002,203.970001,208.320007,209.979996,210.589996,209.419998,208.660004,208.919998,208.669998,210.570007,207.949997
1167,20150824,189.5,197.830002,203.970001,208.320007,209.979996,210.589996,209.419998,208.660004,208.919998,208.669998,210.570007
1168,20150825,187.270004,189.5,197.830002,203.970001,208.320007,209.979996,210.589996,209.419998,208.660004,208.919998,208.669998
1169,20150826,194.460007,187.270004,189.5,197.830002,203.970001,208.320007,209.979996,210.589996,209.419998,208.660004,208.919998
1170,20150827,199.270004,194.460007,187.270004,189.5,197.830002,203.970001,208.320007,209.979996,210.589996,209.419998,208.660004
1171,20150828,199.279999,199.270004,194.460007,187.270004,189.5,197.830002,203.970001,208.320007,209.979996,210.589996,209.419998
1172,20150831,197.669998,199.279999,199.270004,194.460007,187.270004,189.5,197.830002,203.970001,208.320007,209.979996,210.589996
1173,20150901,191.770004,197.669998,199.279999,199.270004,194.460007,187.270004,189.5,197.830002,203.970001,208.320007,209.979996
1174,20150902,195.410004,191.770004,197.669998,199.279999,199.270004,194.460007,187.270004,189.5,197.830002,203.970001,208.320007
1175,20150903,195.550003,195.410004,191.770004,197.669998,199.279999,199.270004,194.460007,187.270004,189.5,197.830002,203.970001
1176,20150904,192.589996,195.550003,195.410004,191.770004,197.669998,199.279999,199.270004,194.460007,187.270004,189.5,197.830002
1177,20150908,197.429993,192.589996,195.550003,195.410004,191.770004,197.669998,199.279999,199.270004,194.460007,187.270004,189.5
1178,20150909,194.789993,197.429993,192.589996,195.550003,195.410004,191.770004,197.669998,199.279999,199.270004,194.460007,187.270004
1179,20150910,195.850006,194.789993,197.429993,192.589996,195.550003,195.410004,191.770004,197.669998,199.279999,199.270004,194.460007
1180,20150911,196.740005,195.850006,194.789993,197.429993,192.589996,195.550003,195.410004,191.770004,197.669998,199.279999,199.270004
1181,20150914,196.009995,196.740005,195.850006,194.789993,197.429993,192.589996,195.550003,195.410004,191.770004,197.669998,199.279999
1182,20150915,198.460007,196.009995,196.740005,195.850006,194.789993,197.429993,192.589996,195.550003,195.410004,191.770004,197.669998
1183,20150916,200.179993,198.460007,196.009995,196.740005,195.850006,194.789993,197.429993,192.589996,195.550003,195.410004,191.770004
1184,20150917,199.729996,200.179993,198.460007,196.009995,196.740005,195.850006,194.789993,197.429993,192.589996,195.550003,195.410004
1185,20150918,195.449997,199.729996,200.179993,198.460007,196.009995,196.740005,195.850006,194.789993,197.429993,192.589996,195.550003
1186,20150921,196.460007,195.449997,199.729996,200.179993,198.460007,196.009995,196.740005,195.850006,194.789993,197.429993,192.589996
1187,20150922,193.910004,196.460007,195.449997,199.729996,200.179993,198.460007,196.009995,196.740005,195.850006,194.789993,197.429993
1188,20150923,193.600006,193.910004,196.460007,195.449997,199.729996,200.179993,198.460007,196.009995,196.740005,195.850006,194.789993
1189,20150924,192.899994,193.600006,193.910004,196.460007,195.449997,199.729996,200.179993,198.460007,196.009995,196.740005,195.850006
1190,20150925,192.850006,192.899994,193.600006,193.910004,196.460007,195.449997,199.729996,200.179993,198.460007,196.009995,196.740005
1191,20150928,188.009995,192.850006,192.899994,193.600006,193.910004,196.460007,195.449997,199.729996,200.179993,198.460007,196.009995
1192,20150929,188.119995,188.009995,192.850006,192.899994,193.600006,193.910004,196.460007,195.449997,199.729996,200.179993,198.460007
1193,20150930,191.630005,188.119995,188.009995,192.850006,192.899994,193.600006,193.910004,196.460007,195.449997,199.729996,200.179993
1194,20151001,192.130005,191.630005,188.119995,188.009995,192.850006,192.899994,193.600006,193.910004,196.460007,195.449997,199.729996
1195,20151002,195,192.130005,191.630005,188.119995,188.009995,192.850006,192.899994,193.600006,193.910004,196.460007,195.449997
1196,20151005,198.470001,195,192.130005,191.630005,188.119995,188.009995,192.850006,192.899994,193.600006,193.910004,196.460007
1197,20151006,197.789993,198.470001,195,192.130005,191.630005,188.119995,188.009995,192.850006,192.899994,193.600006,193.910004
1198,20151007,199.410004,197.789993,198.470001,195,192.130005,191.630005,188.119995,188.009995,192.850006,192.899994,193.600006
1199,20151008,201.210007,199.410004,197.789993,198.470001,195,192.130005,191.630005,188.119995,188.009995,192.850006,192.899994
1200,20151009,201.330002,201.210007,199.410004,197.789993,198.470001,195,192.130005,191.630005,188.119995,188.009995,192.850006
1201,20151012,201.520004,201.330002,201.210007,199.410004,197.789993,198.470001,195,192.130005,191.630005,188.119995,188.009995
1202,20151013,200.25,201.520004,201.330002,201.210007,199.410004,197.789993,198.470001,195,192.130005,191.630005,188.119995
1203,20151014,199.289993,200.25,201.520004,201.330002,201.210007,199.410004,197.789993,198.470001,195,192.130005,191.630005
1204,20151015,202.350006,199.289993,200.25,201.520004,201.330002,201.210007,199.410004,197.789993,198.470001,195,192.130005
1205,20151016,203.270004,202.350006,199.289993,200.25,201.520004,201.330002,201.210007,199.410004,197.789993,198.470001,195
1206,20151019,203.369995,203.270004,202.350006,199.289993,200.25,201.520004,201.330002,201.210007,199.410004,197.789993,198.470001
1207,20151020,203.110001,203.369995,203.270004,202.350006,199.289993,200.25,201.520004,201.330002,201.210007,199.410004,197.789993
1208,20151021,201.850006,203.110001,203.369995,203.270004,202.350006,199.289993,200.25,201.520004,201.330002,201.210007,199.410004
1209,20151022,205.259995,201.850006,203.110001,203.369995,203.270004,202.350006,199.289993,200.25,201.520004,201.330002,201.210007
1210,20151023,207.509995,205.259995,201.850006,203.110001,203.369995,203.270004,202.350006,199.289993,200.25,201.520004,201.330002
1211,20151026,207,207.509995,205.259995,201.850006,203.110001,203.369995,203.270004,202.350006,199.289993,200.25,201.520004
1212,20151027,206.600006,207,207.509995,205.259995,201.850006,203.110001,203.369995,203.270004,202.350006,199.289993,200.25
1213,20151028,208.949997,206.600006,207,207.509995,205.259995,201.850006,203.110001,203.369995,203.270004,202.350006,199.289993
1214,20151029,208.830002,208.949997,206.600006,207,207.509995,205.259995,201.850006,203.110001,203.369995,203.270004,202.350006
1215,20151030,207.929993,208.830002,208.949997,206.600006,207,207.509995,205.259995,201.850006,203.110001,203.369995,203.270004
1216,20151102,210.389999,207.929993,208.830002,208.949997,206.600006,207,207.509995,205.259995,201.850006,203.110001,203.369995
1217,20151103,211,210.389999,207.929993,208.830002,208.949997,206.600006,207,207.509995,205.259995,201.850006,203.110001
1218,20151104,210.360001,211,210.389999,207.929993,208.830002,208.949997,206.600006,207,207.509995,205.259995,201.850006
1219,20151105,210.149994,210.360001,211,210.389999,207.929993,208.830002,208.949997,206.600006,207,207.509995,205.259995
1220,20151106,210.039993,210.149994,210.360001,211,210.389999,207.929993,208.830002,208.949997,206.600006,207,207.509995
1221,20151109,208.080002,210.039993,210.149994,210.360001,211,210.389999,207.929993,208.830002,208.949997,206.600006,207
1222,20151110,208.559998,208.080002,210.039993,210.149994,210.360001,211,210.389999,207.929993,208.830002,208.949997,206.600006
1223,20151111,207.740005,208.559998,208.080002,210.039993,210.149994,210.360001,211,210.389999,207.929993,208.830002,208.949997
1224,20151112,204.839996,207.740005,208.559998,208.080002,210.039993,210.149994,210.360001,211,210.389999,207.929993,208.830002
1225,20151113,202.539993,204.839996,207.740005,208.559998,208.080002,210.039993,210.149994,210.360001,211,210.389999,207.929993
1226,20151116,205.619995,202.539993,204.839996,207.740005,208.559998,208.080002,210.039993,210.149994,210.360001,211,210.389999
1227,20151117,205.470001,205.619995,202.539993,204.839996,207.740005,208.559998,208.080002,210.039993,210.149994,210.360001,211
1228,20151118,208.729996,205.470001,205.619995,202.539993,204.839996,207.740005,208.559998,208.080002,210.039993,210.149994,210.360001
1229,20151119,208.550003,208.729996,205.470001,205.619995,202.539993,204.839996,207.740005,208.559998,208.080002,210.039993,210.149994
1230,20151120,209.309998,208.550003,208.729996,205.470001,205.619995,202.539993,204.839996,207.740005,208.559998,208.080002,210.039993
1231,20151123,209.070007,209.309998,208.550003,208.729996,205.470001,205.619995,202.539993,204.839996,207.740005,208.559998,208.080002
1232,20151124,209.350006,209.070007,209.309998,208.550003,208.729996,205.470001,205.619995,202.539993,204.839996,207.740005,208.559998
